,state_name_1,year,c_code_1,un_region,un_continent,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_to_democracy,transition_to_dictatorship,age_govt,num_transitions_ever
5412,Mongolia,1992.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,3.0,0
5413,Mongolia,1993.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,4.0,0
5414,Mongolia,1994.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,5.0,0
5415,Mongolia,1995.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,6.0,0
5416,Mongolia,1996.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,7.0,0
5417,Mongolia,1997.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,8.0,0
5418,Mongolia,1998.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,9.0,0
5419,Mongolia,1999.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,10.0,0
5420,Mongolia,2000.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,11.0,0
5421,Mongolia,2001.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,12.0,0
5422,Mongolia,2002.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,13.0,0
5423,Mongolia,2003.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,14.0,0
5424,Mongolia,2004.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,15.0,0
5425,Mongolia,2005.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,16.0,0
5426,Mongolia,2006.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,17.0,0
5427,Mongolia,2007.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,18.0,0
5428,Mongolia,2008.0,712,Eastern Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,19.0,0
5429,Montenegro,2006.0,341,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,1.0,0
5430,Montenegro,2007.0,341,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
5431,Montenegro,2008.0,341,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,3.0,0
5432,Morocco,1956.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,1.0,0
5433,Morocco,1957.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,3,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,2.0,0
5434,Morocco,1958.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,4,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,3.0,0
5435,Morocco,1959.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,4.0,0
5436,Morocco,1960.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,6,No,Yes,No,No,Yes,No,No,No,Royal dictatorship,No,No,5.0,0
5437,Morocco,1961.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,1,1,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,6.0,0
5438,Morocco,1962.0,600,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,7.0,0
5439,Morocco,1963.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,8.0,0
5440,Morocco,1964.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,9.0,0
5441,Morocco,1965.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,10.0,0
5442,Morocco,1966.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,6,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,11.0,0
5443,Morocco,1967.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,7,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,12.0,0
5444,Morocco,1968.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,8,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,13.0,0
5445,Morocco,1969.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,14.0,0
5446,Morocco,1970.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,10,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,15.0,0
5447,Morocco,1971.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,11,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,16.0,0
5448,Morocco,1972.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,12,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,17.0,0
5449,Morocco,1973.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,13,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,18.0,0
5450,Morocco,1974.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,14,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,19.0,0
5451,Morocco,1975.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,15,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,20.0,0
5452,Morocco,1976.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,16,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,21.0,0
5453,Morocco,1977.0,600,Northern Africa,Africa,Nonelective,No legislature exists,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,17,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,22.0,0
5454,Morocco,1978.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,18,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,23.0,0
5455,Morocco,1979.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,19,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,24.0,0
5456,Morocco,1980.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,20,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,25.0,0
5457,Morocco,1981.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,21,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,26.0,0
5458,Morocco,1982.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,22,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,27.0,0
5459,Morocco,1983.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,23,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,28.0,0
5460,Morocco,1984.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,24,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,29.0,0
5461,Morocco,1985.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,25,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,30.0,0
5462,Morocco,1986.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,26,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,31.0,0
5463,Morocco,1987.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,27,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,32.0,0
5464,Morocco,1988.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,28,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,33.0,0
5465,Morocco,1989.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,29,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,34.0,0
5466,Morocco,1990.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,30,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,35.0,0
5467,Morocco,1991.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,31,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,36.0,0
5468,Morocco,1992.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,32,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,37.0,0
5469,Morocco,1993.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,33,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,38.0,0
5470,Morocco,1994.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,34,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,39.0,0
5471,Morocco,1995.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,35,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,40.0,0
5472,Morocco,1996.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,36,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,41.0,0
5473,Morocco,1997.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,37,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,42.0,0
5474,Morocco,1998.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,38,No,Yes,No,No,Yes,No,No,No,Royal dictatorship,No,No,43.0,0
5475,Morocco,1999.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,44.0,0
5476,Morocco,2000.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,45.0,0
5477,Morocco,2001.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,46.0,0
5478,Morocco,2002.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,47.0,0
5479,Morocco,2003.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,48.0,0
5480,Morocco,2004.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,49.0,0
5481,Morocco,2005.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,50.0,0
5482,Morocco,2006.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,8,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,51.0,0
5483,Morocco,2007.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,9,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,52.0,0
5484,Morocco,2008.0,600,Northern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,10,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,53.0,0
5485,Mozambique,1975.0,541,Eastern Africa,Africa,Nonelective,No legislature exists,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,1.0,0
5486,Mozambique,1976.0,541,Eastern Africa,Africa,Nonelective,No legislature exists,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
5487,Mozambique,1977.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,3.0,0
5488,Mozambique,1978.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,4.0,0
5489,Mozambique,1979.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,5.0,0
5490,Mozambique,1980.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,6.0,0
5491,Mozambique,1981.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,7,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,7.0,0
5492,Mozambique,1982.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,8,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,8.0,0
5493,Mozambique,1983.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,9,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,9.0,0
5494,Mozambique,1984.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,10,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,10.0,0
5495,Mozambique,1985.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,11,No,No,No,No,Yes,No,No,No,Civilian dictatorship,No,No,11.0,0
5496,Mozambique,1986.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,12.0,0
5497,Mozambique,1987.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,13.0,0
5498,Mozambique,1988.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,14.0,0
5499,Mozambique,1989.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,15.0,0
5500,Mozambique,1990.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,16.0,0
5501,Mozambique,1991.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,17.0,0
5502,Mozambique,1992.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,7,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,18.0,0
5503,Mozambique,1993.0,541,Eastern Africa,Africa,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,8,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,19.0,0
5504,Mozambique,1994.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,9,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,20.0,0
5505,Mozambique,1995.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,10,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,21.0,0
5506,Mozambique,1996.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,11,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,22.0,0
5507,Mozambique,1997.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,12,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,23.0,0
5508,Mozambique,1998.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,13,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,24.0,0
5509,Mozambique,1999.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,14,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,25.0,0
5510,Mozambique,2000.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,15,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,26.0,0
5511,Mozambique,2001.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,16,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,27.0,0
5512,Mozambique,2002.0,541,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,17,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,28.0,0
