,year,c_code_1,state_name_1,majority_religion
7197,1948.0,490,Democratic Republic of the Congo,Christianity
7198,1949.0,490,Democratic Republic of the Congo,Christianity
7199,1950.0,490,Democratic Republic of the Congo,Christianity
7200,1951.0,490,Democratic Republic of the Congo,Christianity
7201,1952.0,490,Democratic Republic of the Congo,Christianity
7202,1953.0,490,Democratic Republic of the Congo,Christianity
7203,1954.0,490,Democratic Republic of the Congo,Christianity
7204,1955.0,490,Democratic Republic of the Congo,Christianity
7205,1956.0,490,Democratic Republic of the Congo,Christianity
7206,1957.0,490,Democratic Republic of the Congo,Christianity
7207,1958.0,490,Democratic Republic of the Congo,Christianity
7208,1959.0,490,Democratic Republic of the Congo,Christianity
7209,1960.0,490,DRC,Christianity
7210,1961.0,490,Democratic Republic of the Congo,Christianity
7211,1962.0,490,Democratic Republic of the Congo,Christianity
7212,1963.0,490,Democratic Republic of the Congo,Christianity
7213,1964.0,490,Democratic Republic of the Congo,Christianity
7214,1965.0,490,DRC,Christianity
7215,1966.0,490,Democratic Republic of the Congo,Christianity
7216,1967.0,490,Democratic Republic of the Congo,Christianity
7217,1968.0,490,Democratic Republic of the Congo,Christianity
7218,1969.0,490,Democratic Republic of the Congo,Christianity
7219,1970.0,490,DRC,Christianity
7220,1971.0,490,Democratic Republic of the Congo,Christianity
7221,1972.0,490,Democratic Republic of the Congo,Christianity
7222,1973.0,490,Democratic Republic of the Congo,Christianity
7223,1974.0,490,Democratic Republic of the Congo,Christianity
7224,1975.0,490,DRC,Christianity
7225,1976.0,490,Democratic Republic of the Congo,Christianity
7226,1977.0,490,Democratic Republic of the Congo,Christianity
7227,1978.0,490,Democratic Republic of the Congo,Christianity
7228,1979.0,490,Democratic Republic of the Congo,Christianity
7229,1980.0,490,DRC,Christianity
7230,1981.0,490,Democratic Republic of the Congo,Christianity
7231,1982.0,490,Democratic Republic of the Congo,Christianity
7232,1983.0,490,Democratic Republic of the Congo,Christianity
7233,1984.0,490,Democratic Republic of the Congo,Christianity
7234,1985.0,490,DRC,Christianity
7235,1986.0,490,Democratic Republic of the Congo,Christianity
7236,1987.0,490,Democratic Republic of the Congo,Christianity
7237,1988.0,490,Democratic Republic of the Congo,Christianity
7238,1989.0,490,Democratic Republic of the Congo,Christianity
7239,1990.0,490,DRC,Christianity
7240,1991.0,490,Democratic Republic of the Congo,Christianity
7241,1992.0,490,Democratic Republic of the Congo,Christianity
7242,1993.0,490,Democratic Republic of the Congo,Christianity
7243,1994.0,490,Democratic Republic of the Congo,Christianity
7244,1995.0,490,DRC,Christianity
7245,1996.0,490,Democratic Republic of the Congo,Christianity
7246,1997.0,490,Democratic Republic of the Congo,Christianity
7247,1998.0,490,Democratic Republic of the Congo,Christianity
7248,1999.0,490,Democratic Republic of the Congo,Christianity
7249,2000.0,490,DRC,Christianity
7250,2001.0,490,Democratic Republic of the Congo,Christianity
7251,2002.0,490,Democratic Republic of the Congo,Christianity
7252,2003.0,490,Democratic Republic of the Congo,Christianity
7253,2004.0,490,Democratic Republic of the Congo,Christianity
7254,2005.0,490,DRC,Christianity
7255,2006.0,490,Democratic Republic of the Congo,Christianity
7256,2007.0,490,Democratic Republic of the Congo,Christianity
7257,2008.0,490,Democratic Republic of the Congo,Christianity
7258,2009.0,490,Democratic Republic of the Congo,Christianity
7259,2010.0,490,DRC,Christianity
7260,1945.0,500,Uganda,Christianity
7261,1946.0,500,Uganda,Christianity
7262,1947.0,500,Uganda,Christianity
7263,1948.0,500,Uganda,Christianity
7264,1949.0,500,Uganda,Christianity
7265,1950.0,500,Uganda,Christianity
7266,1951.0,500,Uganda,Christianity
7267,1952.0,500,Uganda,Christianity
7268,1953.0,500,Uganda,Christianity
7269,1954.0,500,Uganda,Christianity
7270,1955.0,500,Uganda,Christianity
7271,1956.0,500,Uganda,Christianity
7272,1957.0,500,Uganda,Christianity
7273,1958.0,500,Uganda,Christianity
7274,1959.0,500,Uganda,Christianity
7275,1960.0,500,Uganda,Christianity
7276,1961.0,500,Uganda,Christianity
7277,1962.0,500,Uganda,Christianity
7278,1963.0,500,Uganda,Christianity
7279,1964.0,500,Uganda,Christianity
7280,1965.0,500,UGA,Christianity
7281,1966.0,500,Uganda,Christianity
7282,1967.0,500,Uganda,Christianity
7283,1968.0,500,Uganda,Christianity
7284,1969.0,500,Uganda,Christianity
7285,1970.0,500,UGA,Christianity
7286,1971.0,500,Uganda,Christianity
7287,1972.0,500,Uganda,Christianity
7288,1973.0,500,Uganda,Christianity
7289,1974.0,500,Uganda,Christianity
7290,1975.0,500,UGA,Christianity
7291,1976.0,500,Uganda,Christianity
7292,1977.0,500,Uganda,Christianity
7293,1978.0,500,Uganda,Christianity
7294,1979.0,500,Uganda,Christianity
7295,1980.0,500,UGA,Christianity
7296,1981.0,500,Uganda,Christianity
7297,1982.0,500,Uganda,Christianity
7298,1983.0,500,Uganda,Christianity
7299,1984.0,500,Uganda,Christianity
7300,1985.0,500,UGA,Christianity
7301,1986.0,500,Uganda,Christianity
7302,1987.0,500,Uganda,Christianity
7303,1988.0,500,Uganda,Christianity
7304,1989.0,500,Uganda,Christianity
7305,1990.0,500,UGA,Christianity
7306,1991.0,500,Uganda,Christianity
7307,1992.0,500,Uganda,Christianity
7308,1993.0,500,Uganda,Christianity
7309,1994.0,500,Uganda,Christianity
7310,1995.0,500,UGA,Christianity
7311,1996.0,500,Uganda,Christianity
7312,1997.0,500,Uganda,Christianity
7313,1998.0,500,Uganda,Christianity
7314,1999.0,500,Uganda,Christianity
7315,2000.0,500,UGA,Christianity
7316,2001.0,500,Uganda,Christianity
7317,2002.0,500,Uganda,Christianity
7318,2003.0,500,Uganda,Christianity
7319,2004.0,500,Uganda,Christianity
7320,2005.0,500,UGA,Christianity
7321,2006.0,500,Uganda,Christianity
7322,2007.0,500,Uganda,Christianity
7323,2008.0,500,Uganda,Christianity
7324,2009.0,500,Uganda,Christianity
7325,2010.0,500,UGA,Christianity
7326,1945.0,501,Kenya,Christianity
7327,1946.0,501,Kenya,Christianity
7328,1947.0,501,Kenya,Christianity
7329,1948.0,501,Kenya,Christianity
7330,1949.0,501,Kenya,Christianity
7331,1950.0,501,Kenya,Christianity
7332,1951.0,501,Kenya,Christianity
7333,1952.0,501,Kenya,Christianity
7334,1953.0,501,Kenya,Christianity
7335,1954.0,501,Kenya,Christianity
7336,1955.0,501,Kenya,Christianity
7337,1956.0,501,Kenya,Christianity
7338,1957.0,501,Kenya,Christianity
7339,1958.0,501,Kenya,Christianity
7340,1959.0,501,Kenya,Christianity
7341,1960.0,501,Kenya,Christianity
7342,1961.0,501,Kenya,Christianity
7343,1962.0,501,Kenya,Christianity
7344,1963.0,501,Kenya,Christianity
7345,1964.0,501,Kenya,Christianity
7346,1965.0,501,KEN,Christianity
7347,1966.0,501,Kenya,Christianity
7348,1967.0,501,Kenya,Christianity
7349,1968.0,501,Kenya,Christianity
7350,1969.0,501,Kenya,Christianity
7351,1970.0,501,KEN,Christianity
7352,1971.0,501,Kenya,Christianity
7353,1972.0,501,Kenya,Christianity
7354,1973.0,501,Kenya,Christianity
7355,1974.0,501,Kenya,Christianity
7356,1975.0,501,KEN,Christianity
7357,1976.0,501,Kenya,Christianity
7358,1977.0,501,Kenya,Christianity
7359,1978.0,501,Kenya,Christianity
7360,1979.0,501,Kenya,Christianity
7361,1980.0,501,KEN,Christianity
7362,1981.0,501,Kenya,Christianity
7363,1982.0,501,Kenya,Christianity
7364,1983.0,501,Kenya,Christianity
7365,1984.0,501,Kenya,Christianity
7366,1985.0,501,KEN,Christianity
7367,1986.0,501,Kenya,Christianity
7368,1987.0,501,Kenya,Christianity
7369,1988.0,501,Kenya,Christianity
7370,1989.0,501,Kenya,Christianity
7371,1990.0,501,KEN,Christianity
7372,1991.0,501,Kenya,Christianity
7373,1992.0,501,Kenya,Christianity
7374,1993.0,501,Kenya,Christianity
7375,1994.0,501,Kenya,Christianity
7376,1995.0,501,KEN,Christianity
7377,1996.0,501,Kenya,Christianity
7378,1997.0,501,Kenya,Christianity
7379,1998.0,501,Kenya,Christianity
7380,1999.0,501,Kenya,Christianity
7381,2000.0,501,KEN,Christianity
7382,2001.0,501,Kenya,Christianity
7383,2002.0,501,Kenya,Christianity
7384,2003.0,501,Kenya,Christianity
7385,2004.0,501,Kenya,Christianity
7386,2005.0,501,KEN,Christianity
7387,2006.0,501,Kenya,Christianity
7388,2007.0,501,Kenya,Christianity
7389,2008.0,501,Kenya,Christianity
7390,2009.0,501,Kenya,Christianity
7391,2010.0,501,KEN,Christianity
7392,1945.0,510,Tanzania,Christianity
7393,1946.0,510,Tanzania,Christianity
7394,1947.0,510,Tanzania,Christianity
7395,1948.0,510,Tanzania,Christianity
7396,1949.0,510,Tanzania,Christianity
7397,1950.0,510,Tanzania,Christianity
7398,1951.0,510,Tanzania,Christianity
7399,1952.0,510,Tanzania,Christianity
7400,1953.0,510,Tanzania,Christianity
7401,1954.0,510,Tanzania,Christianity
7402,1955.0,510,Tanzania,Christianity
7403,1956.0,510,Tanzania,Christianity
7404,1957.0,510,Tanzania,Christianity
7405,1958.0,510,Tanzania,Christianity
7406,1959.0,510,Tanzania,Christianity
7407,1960.0,510,Tanzania,Christianity
7408,1961.0,510,Tanzania,Christianity
7409,1962.0,510,Tanzania,Christianity
7410,1963.0,510,Tanzania,Christianity
7411,1964.0,510,Tanzania,Christianity
7412,1965.0,510,TAZ,Christianity
7413,1966.0,510,Tanzania,Christianity
7414,1967.0,510,Tanzania,Christianity
7415,1968.0,510,Tanzania,Christianity
7416,1969.0,510,Tanzania,Christianity
7417,1970.0,510,TAZ,Christianity
7418,1971.0,510,Tanzania,Christianity
7419,1972.0,510,Tanzania,Christianity
7420,1973.0,510,Tanzania,Christianity
7421,1974.0,510,Tanzania,Christianity
7422,1975.0,510,TAZ,Christianity
7423,1976.0,510,Tanzania,Christianity
7424,1977.0,510,Tanzania,Christianity
7425,1978.0,510,Tanzania,Christianity
7426,1979.0,510,Tanzania,Christianity
7427,1980.0,510,TAZ,Christianity
7428,1981.0,510,Tanzania,Christianity
7429,1982.0,510,Tanzania,Christianity
7430,1983.0,510,Tanzania,Christianity
7431,1984.0,510,Tanzania,Christianity
7432,1985.0,510,TAZ,Christianity
7433,1986.0,510,Tanzania,Christianity
7434,1987.0,510,Tanzania,Christianity
7435,1988.0,510,Tanzania,Christianity
7436,1989.0,510,Tanzania,Christianity
7437,1990.0,510,TAZ,Christianity
7438,1991.0,510,Tanzania,Christianity
7439,1992.0,510,Tanzania,Christianity
7440,1993.0,510,Tanzania,Christianity
7441,1994.0,510,Tanzania,Christianity
7442,1995.0,510,TAZ,Christianity
7443,1996.0,510,Tanzania,Christianity
7444,1997.0,510,Tanzania,Christianity
7445,1998.0,510,Tanzania,Christianity
7446,1999.0,510,Tanzania,Christianity
7447,2000.0,510,TAZ,Christianity
7448,2001.0,510,Tanzania,Christianity
7449,2002.0,510,Tanzania,Christianity
7450,2003.0,510,Tanzania,Christianity
7451,2004.0,510,Tanzania,Christianity
7452,2005.0,510,TAZ,Christianity
7453,2006.0,510,Tanzania,Christianity
7454,2007.0,510,Tanzania,Christianity
7455,2008.0,510,Tanzania,Christianity
7456,2009.0,510,Tanzania,Christianity
7457,2010.0,510,TAZ,Christianity
7458,1945.0,516,Burundi,Christianity
7459,1946.0,516,Burundi,Christianity
7460,1947.0,516,Burundi,Christianity
7461,1948.0,516,Burundi,Christianity
7462,1949.0,516,Burundi,Christianity
7463,1950.0,516,Burundi,Christianity
7464,1951.0,516,Burundi,Christianity
7465,1952.0,516,Burundi,Christianity
7466,1953.0,516,Burundi,Christianity
7467,1954.0,516,Burundi,Christianity
7468,1955.0,516,Burundi,Christianity
7469,1956.0,516,Burundi,Christianity
7470,1957.0,516,Burundi,Christianity
7471,1958.0,516,Burundi,Christianity
7472,1959.0,516,Burundi,Christianity
7473,1960.0,516,Burundi,Christianity
7474,1961.0,516,Burundi,Christianity
7475,1962.0,516,Burundi,Christianity
7476,1963.0,516,Burundi,Christianity
7477,1964.0,516,Burundi,Christianity
7478,1965.0,516,BUI,Christianity
7479,1966.0,516,Burundi,Christianity
7480,1967.0,516,Burundi,Christianity
7481,1968.0,516,Burundi,Christianity
7482,1969.0,516,Burundi,Christianity
7483,1970.0,516,BUI,Christianity
7484,1971.0,516,Burundi,Christianity
7485,1972.0,516,Burundi,Christianity
7486,1973.0,516,Burundi,Christianity
7487,1974.0,516,Burundi,Christianity
7488,1975.0,516,BUI,Christianity
7489,1976.0,516,Burundi,Christianity
7490,1977.0,516,Burundi,Christianity
7491,1978.0,516,Burundi,Christianity
7492,1979.0,516,Burundi,Christianity
7493,1980.0,516,BUI,Christianity
7494,1981.0,516,Burundi,Christianity
7495,1982.0,516,Burundi,Christianity
7496,1983.0,516,Burundi,Christianity
7497,1984.0,516,Burundi,Christianity
7498,1985.0,516,BUI,Christianity
7499,1986.0,516,Burundi,Christianity
7500,1987.0,516,Burundi,Christianity
7501,1988.0,516,Burundi,Christianity
7502,1989.0,516,Burundi,Christianity
7503,1990.0,516,BUI,Christianity
7504,1991.0,516,Burundi,Christianity
7505,1992.0,516,Burundi,Christianity
7506,1993.0,516,Burundi,Christianity
7507,1994.0,516,Burundi,Christianity
7508,1995.0,516,BUI,Christianity
7509,1996.0,516,Burundi,Christianity
7510,1997.0,516,Burundi,Christianity
7511,1998.0,516,Burundi,Christianity
7512,1999.0,516,Burundi,Christianity
7513,2000.0,516,BUI,Christianity
7514,2001.0,516,Burundi,Christianity
7515,2002.0,516,Burundi,Christianity
7516,2003.0,516,Burundi,Christianity
7517,2004.0,516,Burundi,Christianity
7518,2005.0,516,BUI,Christianity
7519,2006.0,516,Burundi,Christianity
7520,2007.0,516,Burundi,Christianity
7521,2008.0,516,Burundi,Christianity
7522,2009.0,516,Burundi,Christianity
7523,2010.0,516,BUI,Christianity
7524,1945.0,517,Rwanda,Christianity
7525,1946.0,517,Rwanda,Christianity
7526,1947.0,517,Rwanda,Christianity
7527,1948.0,517,Rwanda,Christianity
7528,1949.0,517,Rwanda,Christianity
7529,1950.0,517,Rwanda,Christianity
7530,1951.0,517,Rwanda,Christianity
7531,1952.0,517,Rwanda,Christianity
7532,1953.0,517,Rwanda,Christianity
7533,1954.0,517,Rwanda,Christianity
7534,1955.0,517,Rwanda,Christianity
7535,1956.0,517,Rwanda,Christianity
7536,1957.0,517,Rwanda,Christianity
7537,1958.0,517,Rwanda,Christianity
7538,1959.0,517,Rwanda,Christianity
7539,1960.0,517,Rwanda,Christianity
7540,1961.0,517,Rwanda,Christianity
7541,1962.0,517,Rwanda,Christianity
7542,1963.0,517,Rwanda,Christianity
7543,1964.0,517,Rwanda,Christianity
7544,1965.0,517,RWA,Christianity
7545,1966.0,517,Rwanda,Christianity
7546,1967.0,517,Rwanda,Christianity
7547,1968.0,517,Rwanda,Christianity
7548,1969.0,517,Rwanda,Christianity
7549,1970.0,517,RWA,Christianity
7550,1971.0,517,Rwanda,Christianity
7551,1972.0,517,Rwanda,Christianity
7552,1973.0,517,Rwanda,Christianity
7553,1974.0,517,Rwanda,Christianity
7554,1975.0,517,RWA,Christianity
7555,1976.0,517,Rwanda,Christianity
7556,1977.0,517,Rwanda,Christianity
7557,1978.0,517,Rwanda,Christianity
7558,1979.0,517,Rwanda,Christianity
7559,1980.0,517,RWA,Christianity
7560,1981.0,517,Rwanda,Christianity
7561,1982.0,517,Rwanda,Christianity
7562,1983.0,517,Rwanda,Christianity
7563,1984.0,517,Rwanda,Christianity
7564,1985.0,517,RWA,Christianity
7565,1986.0,517,Rwanda,Christianity
7566,1987.0,517,Rwanda,Christianity
7567,1988.0,517,Rwanda,Christianity
7568,1989.0,517,Rwanda,Christianity
7569,1990.0,517,RWA,Christianity
7570,1991.0,517,Rwanda,Christianity
7571,1992.0,517,Rwanda,Christianity
7572,1993.0,517,Rwanda,Christianity
7573,1994.0,517,Rwanda,Christianity
7574,1995.0,517,RWA,Christianity
7575,1996.0,517,Rwanda,Christianity
7576,1997.0,517,Rwanda,Christianity
7577,1998.0,517,Rwanda,Christianity
7578,1999.0,517,Rwanda,Christianity
7579,2000.0,517,RWA,Christianity
7580,2001.0,517,Rwanda,Christianity
7581,2002.0,517,Rwanda,Christianity
7582,2003.0,517,Rwanda,Christianity
7583,2004.0,517,Rwanda,Christianity
7584,2005.0,517,RWA,Christianity
7585,2006.0,517,Rwanda,Christianity
7586,2007.0,517,Rwanda,Christianity
7587,2008.0,517,Rwanda,Christianity
7588,2009.0,517,Rwanda,Christianity
7589,2010.0,517,RWA,Christianity
7590,1945.0,520,Somalia,Islam
7591,1946.0,520,Somalia,Islam
7592,1947.0,520,Somalia,Islam
7593,1948.0,520,Somalia,Islam
7594,1949.0,520,Somalia,Islam
7595,1950.0,520,Somalia,Islam
7596,1951.0,520,Somalia,Islam
7597,1952.0,520,Somalia,Islam
7598,1953.0,520,Somalia,Islam
7599,1954.0,520,Somalia,Islam
7600,1955.0,520,Somalia,Islam
7601,1956.0,520,Somalia,Islam
7602,1957.0,520,Somalia,Islam
7603,1958.0,520,Somalia,Islam
7604,1959.0,520,Somalia,Islam
7605,1960.0,520,SOM,Islam
7606,1961.0,520,Somalia,Islam
7607,1962.0,520,Somalia,Islam
7608,1963.0,520,Somalia,Islam
7609,1964.0,520,Somalia,Islam
7610,1965.0,520,SOM,Islam
7611,1966.0,520,Somalia,Islam
7612,1967.0,520,Somalia,Islam
7613,1968.0,520,Somalia,Islam
7614,1969.0,520,Somalia,Islam
7615,1970.0,520,SOM,Islam
7616,1971.0,520,Somalia,Islam
7617,1972.0,520,Somalia,Islam
7618,1973.0,520,Somalia,Islam
7619,1974.0,520,Somalia,Islam
7620,1975.0,520,SOM,Islam
7621,1976.0,520,Somalia,Islam
7622,1977.0,520,Somalia,Islam
7623,1978.0,520,Somalia,Islam
7624,1979.0,520,Somalia,Islam
7625,1980.0,520,SOM,Islam
7626,1981.0,520,Somalia,Islam
7627,1982.0,520,Somalia,Islam
7628,1983.0,520,Somalia,Islam
7629,1984.0,520,Somalia,Islam
7630,1985.0,520,SOM,Islam
7631,1986.0,520,Somalia,Islam
7632,1987.0,520,Somalia,Islam
7633,1988.0,520,Somalia,Islam
7634,1989.0,520,Somalia,Islam
7635,1990.0,520,SOM,Islam
7636,1991.0,520,Somalia,Islam
7637,1992.0,520,Somalia,Islam
7638,1993.0,520,Somalia,Islam
7639,1994.0,520,Somalia,Islam
7640,1995.0,520,SOM,Islam
7641,1996.0,520,Somalia,Islam
7642,1997.0,520,Somalia,Islam
7643,1998.0,520,Somalia,Islam
7644,1999.0,520,Somalia,Islam
7645,2000.0,520,SOM,Islam
7646,2001.0,520,Somalia,Islam
7647,2002.0,520,Somalia,Islam
7648,2003.0,520,Somalia,Islam
7649,2004.0,520,Somalia,Islam
7650,2005.0,520,SOM,Islam
7651,2006.0,520,Somalia,Islam
7652,2007.0,520,Somalia,Islam
7653,2008.0,520,Somalia,Islam
7654,2009.0,520,Somalia,Islam
7655,2010.0,520,SOM,Islam
7656,1945.0,522,Djibouti,Islam
7657,1946.0,522,Djibouti,Islam
7658,1947.0,522,Djibouti,Islam
7659,1948.0,522,Djibouti,Islam
7660,1949.0,522,Djibouti,Islam
7661,1950.0,522,Djibouti,Islam
7662,1951.0,522,Djibouti,Islam
7663,1952.0,522,Djibouti,Islam
7664,1953.0,522,Djibouti,Islam
7665,1954.0,522,Djibouti,Islam
7666,1955.0,522,Djibouti,Islam
7667,1956.0,522,Djibouti,Islam
7668,1957.0,522,Djibouti,Islam
7669,1958.0,522,Djibouti,Islam
7670,1959.0,522,Djibouti,Islam
7671,1960.0,522,Djibouti,Islam
7672,1961.0,522,Djibouti,Islam
7673,1962.0,522,Djibouti,Islam
7674,1963.0,522,Djibouti,Islam
7675,1964.0,522,Djibouti,Islam
7676,1965.0,522,Djibouti,Islam
7677,1966.0,522,Djibouti,Islam
7678,1967.0,522,Djibouti,Islam
7679,1968.0,522,Djibouti,Islam
7680,1969.0,522,Djibouti,Islam
7681,1970.0,522,Djibouti,Islam
7682,1971.0,522,Djibouti,Islam
7683,1972.0,522,Djibouti,Islam
7684,1973.0,522,Djibouti,Islam
7685,1974.0,522,Djibouti,Islam
7686,1975.0,522,Djibouti,Islam
7687,1976.0,522,Djibouti,Islam
7688,1977.0,522,Djibouti,Islam
7689,1978.0,522,Djibouti,Islam
7690,1979.0,522,Djibouti,Islam
7691,1980.0,522,DJI,Islam
7692,1981.0,522,Djibouti,Islam
7693,1982.0,522,Djibouti,Islam
7694,1983.0,522,Djibouti,Islam
7695,1984.0,522,Djibouti,Islam
7696,1985.0,522,DJI,Islam
7697,1986.0,522,Djibouti,Islam
7698,1987.0,522,Djibouti,Islam
7699,1988.0,522,Djibouti,Islam
7700,1989.0,522,Djibouti,Islam
7701,1990.0,522,DJI,Islam
7702,1991.0,522,Djibouti,Islam
7703,1992.0,522,Djibouti,Islam
7704,1993.0,522,Djibouti,Islam
7705,1994.0,522,Djibouti,Islam
7706,1995.0,522,DJI,Islam
7707,1996.0,522,Djibouti,Islam
7708,1997.0,522,Djibouti,Islam
7709,1998.0,522,Djibouti,Islam
7710,1999.0,522,Djibouti,Islam
7711,2000.0,522,DJI,Islam
7712,2001.0,522,Djibouti,Islam
7713,2002.0,522,Djibouti,Islam
7714,2003.0,522,Djibouti,Islam
7715,2004.0,522,Djibouti,Islam
7716,2005.0,522,DJI,Islam
7717,2006.0,522,Djibouti,Islam
7718,2007.0,522,Djibouti,Islam
7719,2008.0,522,Djibouti,Islam
7720,2009.0,522,Djibouti,Islam
7721,2010.0,522,DJI,Islam
7722,1945.0,530,ETH,Christianity
7723,1946.0,530,Ethiopia,Christianity
7724,1947.0,530,Ethiopia,Christianity
7725,1948.0,530,Ethiopia,Christianity
7726,1949.0,530,Ethiopia,Christianity
7727,1950.0,530,ETH,Christianity
7728,1951.0,530,Ethiopia,Christianity
7729,1952.0,530,Ethiopia,Christianity
7730,1953.0,530,Ethiopia,Christianity
7731,1954.0,530,Ethiopia,Christianity
7732,1955.0,530,ETH,Christianity
7733,1956.0,530,Ethiopia,Christianity
7734,1957.0,530,Ethiopia,Christianity
7735,1958.0,530,Ethiopia,Christianity
7736,1959.0,530,Ethiopia,Christianity
7737,1960.0,530,ETH,Christianity
7738,1961.0,530,Ethiopia,Christianity
7739,1962.0,530,Ethiopia,Christianity
7740,1963.0,530,Ethiopia,Christianity
7741,1964.0,530,Ethiopia,Christianity
7742,1965.0,530,ETH,Christianity
7743,1966.0,530,Ethiopia,Christianity
7744,1967.0,530,Ethiopia,Christianity
7745,1968.0,530,Ethiopia,Christianity
7746,1969.0,530,Ethiopia,Christianity
7747,1970.0,530,ETH,Christianity
7748,1971.0,530,Ethiopia,Christianity
7749,1972.0,530,Ethiopia,Christianity
7750,1973.0,530,Ethiopia,Christianity
7751,1974.0,530,Ethiopia,Christianity
7752,1975.0,530,ETH,Christianity
7753,1976.0,530,Ethiopia,Christianity
7754,1977.0,530,Ethiopia,Christianity
7755,1978.0,530,Ethiopia,Christianity
7756,1979.0,530,Ethiopia,Christianity
7757,1980.0,530,ETH,Christianity
7758,1981.0,530,Ethiopia,Christianity
7759,1982.0,530,Ethiopia,Christianity
7760,1983.0,530,Ethiopia,Christianity
7761,1984.0,530,Ethiopia,Christianity
7762,1985.0,530,ETH,Christianity
7763,1986.0,530,Ethiopia,Christianity
7764,1987.0,530,Ethiopia,Christianity
7765,1988.0,530,Ethiopia,Christianity
7766,1989.0,530,Ethiopia,Christianity
7767,1990.0,530,ETH,Christianity
7768,1991.0,530,Ethiopia,Christianity
7769,1992.0,530,Ethiopia,Christianity
7770,1993.0,530,Ethiopia,Christianity
7771,1994.0,530,Ethiopia,Christianity
7772,1995.0,530,ETH,Christianity
7773,1996.0,530,Ethiopia,Christianity
7774,1997.0,530,Ethiopia,Christianity
7775,1998.0,530,Ethiopia,Christianity
7776,1999.0,530,Ethiopia,Christianity
7777,2000.0,530,ETH,Christianity
7778,2001.0,530,Ethiopia,Christianity
7779,2002.0,530,Ethiopia,Christianity
7780,2003.0,530,Ethiopia,Christianity
7781,2004.0,530,Ethiopia,Christianity
7782,2005.0,530,ETH,Christianity
7783,2006.0,530,Ethiopia,Christianity
7784,2007.0,530,Ethiopia,Christianity
7785,2008.0,530,Ethiopia,Christianity
7786,2009.0,530,Ethiopia,Christianity
7787,2010.0,530,ETH,Christianity
7788,1945.0,531,Eritrea,Islam
7789,1946.0,531,Eritrea,Islam
7790,1947.0,531,Eritrea,Islam
7791,1948.0,531,Eritrea,Islam
7792,1949.0,531,Eritrea,Islam
7793,1950.0,531,Eritrea,Islam
7794,1951.0,531,Eritrea,Islam
7795,1952.0,531,Eritrea,Islam
7796,1953.0,531,Eritrea,Islam
7797,1954.0,531,Eritrea,Islam
7798,1955.0,531,Eritrea,Islam
7799,1956.0,531,Eritrea,Islam
7800,1957.0,531,Eritrea,Islam
7801,1958.0,531,Eritrea,Islam
7802,1959.0,531,Eritrea,Islam
7803,1960.0,531,Eritrea,Islam
7804,1961.0,531,Eritrea,Islam
7805,1962.0,531,Eritrea,Islam
7806,1963.0,531,Eritrea,Islam
7807,1964.0,531,Eritrea,Islam
7808,1965.0,531,Eritrea,Islam
7809,1966.0,531,Eritrea,Islam
7810,1967.0,531,Eritrea,Islam
7811,1968.0,531,Eritrea,Islam
7812,1969.0,531,Eritrea,Islam
7813,1970.0,531,Eritrea,Islam
7814,1971.0,531,Eritrea,Islam
7815,1972.0,531,Eritrea,Islam
7816,1973.0,531,Eritrea,Islam
7817,1974.0,531,Eritrea,Islam
7818,1975.0,531,Eritrea,Islam
7819,1976.0,531,Eritrea,Islam
7820,1977.0,531,Eritrea,Islam
7821,1978.0,531,Eritrea,Islam
7822,1979.0,531,Eritrea,Islam
7823,1980.0,531,Eritrea,Islam
7824,1981.0,531,Eritrea,Islam
7825,1982.0,531,Eritrea,Islam
7826,1983.0,531,Eritrea,Islam
7827,1984.0,531,Eritrea,Islam
7828,1985.0,531,Eritrea,Islam
7829,1986.0,531,Eritrea,Islam
7830,1987.0,531,Eritrea,Islam
7831,1988.0,531,Eritrea,Islam
7832,1989.0,531,Eritrea,Islam
7833,1990.0,531,Eritrea,Islam
7834,1991.0,531,Eritrea,Islam
7835,1992.0,531,Eritrea,Islam
7836,1993.0,531,Eritrea,Islam
7837,1994.0,531,Eritrea,Islam
7838,1995.0,531,ERI,Islam
7839,1996.0,531,Eritrea,Islam
7840,1997.0,531,Eritrea,Islam
7841,1998.0,531,Eritrea,Islam
7842,1999.0,531,Eritrea,Islam
7843,2000.0,531,ERI,Islam
7844,2001.0,531,Eritrea,Islam
7845,2002.0,531,Eritrea,Islam
7846,2003.0,531,Eritrea,Islam
7847,2004.0,531,Eritrea,Islam
7848,2005.0,531,ERI,Islam
7849,2006.0,531,Eritrea,Islam
7850,2007.0,531,Eritrea,Christianity
7851,2008.0,531,Eritrea,Christianity
7852,2009.0,531,Eritrea,Christianity
7853,2010.0,531,ERI,Christianity
7854,1945.0,540,Angola,Christianity
7855,1946.0,540,Angola,Christianity
7856,1947.0,540,Angola,Christianity
7857,1948.0,540,Angola,Christianity
7858,1949.0,540,Angola,Christianity
7859,1950.0,540,Angola,Christianity
7860,1951.0,540,Angola,Christianity
7861,1952.0,540,Angola,Christianity
7862,1953.0,540,Angola,Christianity
7863,1954.0,540,Angola,Christianity
7864,1955.0,540,Angola,Christianity
7865,1956.0,540,Angola,Christianity
7866,1957.0,540,Angola,Christianity
7867,1958.0,540,Angola,Christianity
7868,1959.0,540,Angola,Christianity
7869,1960.0,540,Angola,Christianity
7870,1961.0,540,Angola,Christianity
7871,1962.0,540,Angola,Christianity
7872,1963.0,540,Angola,Christianity
